datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210423180001,HHS,students,0,93,0,93
20210423180001,HES,students,1,30,0,29
20210423180001,HMS-FWA,students,0,60,0,60
20210423180001,NGES,students,2,27,0,26
20210423180001,GES,students,0,40,0,40
20210423180001,GMS,students,0,46,0,46
20210423180001,NGES,staff,0,14,0,14
20210423180001,GES,staff,0,18,0,18
20210423180001,GMS,staff,0,10,0,10
20210423180001,HHS,staff,0,23,0,23
20210423180001,HES,staff,0,18,0,18
20210423180001,HMS-FWA,staff,0,19,0,19
