datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210913120002,HHS,students,11,12,0,1
20210913120002,HES,students,2,3,0,1
20210913120002,HMS-FWA,students,11,14,0,3
20210913120002,NGES,students,5,5,0,0
20210913120002,GES,students,1,1,0,0
20210913120002,GMS,students,3,4,0,1
20210913120002,HHS,staff,1,1,0,0
20210913120002,HES,staff,0,0,0,0
20210913120002,HMS-FWA,staff,0,0,0,0
20210913120002,NGES,staff,0,0,0,0
20210913120002,GES,staff,0,2,0,2
20210913120002,GMS,staff,0,0,0,0
