datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210215102402,GMS,students,3,38,0,35
20210215102402,HHS,students,0,80,0,80
20210215102402,HES,students,3,28,0,25
20210215102402,HMS-FWA,students,4,60,0,56
20210215102402,NGES,students,0,21,0,21
20210215102402,GES,students,1,32,0,31
20210215102402,GMS,staff,0,10,0,10
20210215102402,HHS,staff,0,22,0,22
20210215102402,HES,staff,0,15,0,15
20210215102402,HMS-FWA,staff,0,19,0,19
20210215102402,NGES,staff,0,14,0,14
20210215102402,GES,staff,0,17,0,17
