datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210127125923,HES,staff,0,15,0,15
20210127125923,HMS-FWA,staff,0,17,0,17
20210127125923,NGES,staff,0,14,0,14
20210127125923,GES,staff,1,16,0,15
20210127125923,GMS,staff,0,7,0,7
20210127125923,HHS,staff,1,22,0,21
20210127125923,GES,students,1,26,0,26
20210127125923,GMS,students,0,35,0,35
20210127125923,HHS,students,1,74,0,73
20210127125923,HES,students,1,24,0,23
20210127125923,HMS-FWA,students,1,53,0,52
20210127125923,NGES,students,0,21,0,21
