datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210318102039,HMS-FWA,students,0,60,0,60
20210318102039,NGES,students,0,22,0,22
20210318102039,GES,students,0,40,0,40
20210318102039,GMS,students,1,45,0,44
20210318102039,HHS,students,2,84,0,82
20210318102039,HES,students,0,29,0,29
20210318102039,HHS,staff,0,22,0,22
20210318102039,HES,staff,0,17,0,17
20210318102039,HMS-FWA,staff,0,19,0,19
20210318102039,NGES,staff,0,14,0,14
20210318102039,GES,staff,1,18,0,17
20210318102039,GMS,staff,0,10,0,10
