datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210301150903,GMS,students,2,43,0,41
20210301150903,HHS,students,1,82,0,81
20210301150903,HES,students,1,29,0,28
20210301150903,HMS-FWA,students,0,60,0,60
20210301150903,NGES,students,0,21,0,21
20210301150903,GES,students,1,38,0,37
20210301150903,HMS-FWA,staff,0,19,0,19
20210301150903,NGES,staff,0,14,0,14
20210301150903,GES,staff,0,17,0,17
20210301150903,GMS,staff,0,10,0,10
20210301150903,HHS,staff,0,22,0,22
20210301150903,HES,staff,1,16,0,15
