datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201112144548,HES,students,3,13,0,10
20201112144548,HMS-FWA,students,2,36,0,34
20201112144548,NGES,students,4,16,0,12
20201112144548,GES,students,4,16,0,12
20201112144548,GMS,students,0,20,0,20
20201112144548,HHS,students,7,44,0,37
20201112144548,HHS,staff,4,15,0,11
20201112144548,HES,staff,2,10,0,8
20201112144548,HMS-FWA,staff,2,15,0,13
20201112144548,NGES,staff,1,5,0,4
20201112144548,GES,staff,2,10,0,8
20201112144548,GMS,staff,0,4,0,4
