datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210209171750,HHS,students,1,80,0,79
20210209171750,HES,students,2,26,0,24
20210209171750,HMS-FWA,students,2,58,0,56
20210209171750,NGES,students,0,21,0,21
20210209171750,GES,students,1,32,0,31
20210209171750,GMS,students,2,37,0,35
20210209171750,HHS,staff,0,22,0,22
20210209171750,HES,staff,0,15,0,15
20210209171750,HMS-FWA,staff,1,19,0,18
20210209171750,NGES,staff,0,14,0,14
20210209171750,GES,staff,0,17,0,17
20210209171750,GMS,staff,1,10,0,9
