datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210325091816,HHS,students,0,84,0,84
20210325091816,HES,students,0,29,0,29
20210325091816,HMS-FWA,students,0,60,0,60
20210325091816,NGES,students,2,24,0,22
20210325091816,GES,students,0,40,0,40
20210325091816,GMS,students,0,45,0,45
20210325091816,GMS,staff,0,10,0,10
20210325091816,HHS,staff,0,22,0,22
20210325091816,HES,staff,0,17,0,17
20210325091816,HMS-FWA,staff,0,19,0,19
20210325091816,NGES,staff,0,14,0,14
20210325091816,GES,staff,0,18,0,18
