datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210831142948,HHS,students,0,0,0,0
20210831142948,HES,students,0,0,0,0
20210831142948,HMS-FWA,students,0,0,0,0
20210831142948,NGES,students,0,0,0,0
20210831142948,GES,students,0,0,0,0
20210831142948,GMS,students,0,0,0,0
20210831142948,HHS,staff,0,0,0,0
20210831142948,HES,staff,0,0,0,0
20210831142948,HMS-FWA,staff,0,0,0,0
20210831142948,NGES,staff,0,0,0,0
20210831142948,GES,staff,1,2,0,1
20210831142948,GMS,staff,0,0,0,0
