datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201001115909,HES,students,2,4,2,2
20201001115909,HMS-FWA,students,6,21,0,15
20201001115909,NGES,students,0,3,0,3
20201001115909,GES,students,1,4,1,3
20201001115909,GMS,students,5,11,0,6
20201001115909,HHS,students,4,10,0,6
20201001115909,HES,staff,0,1,0,1
20201001115909,HMS-FWA,staff,0,4,0,4
20201001115909,NGES,staff,0,2,0,2
20201001115909,GES,staff,2,3,0,1
20201001115909,GMS,staff,2,3,0,1
20201001115909,HHS,staff,0,2,0,2
