datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201115160302,HMS-FWA,students,2,36,0,34
20201115160302,NGES,students,4,16,0,12
20201115160302,GES,students,6,18,0,12
20201115160302,GMS,students,0,20,0,20
20201115160302,HHS,students,4,45,0,41
20201115160302,HES,students,2,14,0,12
20201115160302,GMS,staff,0,4,0,4
20201115160302,HHS,staff,5,17,0,12
20201115160302,HES,staff,2,11,0,9
20201115160302,HMS-FWA,staff,2,15,0,13
20201115160302,NGES,staff,1,5,0,4
20201115160302,GES,staff,2,10,0,8
