datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201114204349,HHS,students,4,45,0,41
20201114204349,HES,students,2,14,0,12
20201114204349,HMS-FWA,students,2,36,0,34
20201114204349,NGES,students,4,16,0,12
20201114204349,GES,students,6,18,0,12
20201114204349,GMS,students,0,20,0,20
20201114204349,HHS,staff,5,17,0,12
20201114204349,HES,staff,2,11,0,9
20201114204349,HMS-FWA,staff,2,15,0,13
20201114204349,NGES,staff,1,5,0,4
20201114204349,GES,staff,2,10,0,8
20201114204349,GMS,staff,0,4,0,4
