datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210210171432,HMS-FWA,staff,1,19,0,18
20210210171432,NGES,staff,0,14,0,14
20210210171432,GES,staff,0,17,0,17
20210210171432,GMS,staff,1,10,0,9
20210210171432,HHS,staff,0,22,0,22
20210210171432,HES,staff,0,15,0,15
20210210171432,HMS-FWA,students,2,58,0,56
20210210171432,NGES,students,0,21,0,21
20210210171432,GES,students,1,32,0,31
20210210171432,GMS,students,2,37,0,35
20210210171432,HHS,students,1,80,0,79
20210210171432,HES,students,3,27,0,24
