datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201208071839,HES,students,2,20,0,18
20201208071839,HMS-FWA,students,3,41,0,38
20201208071839,NGES,students,0,17,0,17
20201208071839,GES,students,3,21,0,18
20201208071839,GMS,students,4,26,0,22
20201208071839,HHS,students,3,53,0,50
20201208071839,GMS,staff,1,6,0,5
20201208071839,HHS,staff,0,19,0,19
20201208071839,HES,staff,0,12,0,12
20201208071839,HMS-FWA,staff,0,16,0,16
20201208071839,NGES,staff,1,7,0,6
20201208071839,GES,staff,0,12,0,12
