datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210909140001,HES,students,2,2,0,0
20210909140001,HMS-FWA,students,6,7,0,1
20210909140001,NGES,students,4,4,0,0
20210909140001,GES,students,0,0,0,0
20210909140001,GMS,students,3,3,0,0
20210909140001,HHS,students,7,8,0,1
20210909140001,HES,staff,0,0,0,0
20210909140001,HMS-FWA,staff,0,0,0,0
20210909140001,NGES,staff,0,0,0,0
20210909140001,GES,staff,0,2,0,2
20210909140001,GMS,staff,0,0,0,0
20210909140001,HHS,staff,1,1,0,0
