datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210410185901,NGES,students,0,24,0,24
20210410185901,GES,students,0,40,0,40
20210410185901,GMS,students,1,46,0,45
20210410185901,HHS,students,6,91,0,85
20210410185901,HES,students,0,29,0,29
20210410185901,HMS-FWA,students,0,60,0,60
20210410185901,NGES,staff,0,14,0,14
20210410185901,GES,staff,0,18,0,18
20210410185901,GMS,staff,0,10,0,10
20210410185901,HHS,staff,0,23,0,23
20210410185901,HES,staff,1,18,0,17
20210410185901,HMS-FWA,staff,0,19,0,19
