datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210125141257,HHS,students,1,74,0,73
20210125141257,HES,students,1,24,0,23
20210125141257,HMS-FWA,students,1,53,0,52
20210125141257,NGES,students,0,21,0,21
20210125141257,GES,students,1,26,0,25
20210125141257,GMS,students,3,35,0,32
20210125141257,NGES,staff,0,14,0,14
20210125141257,GES,staff,2,16,0,14
20210125141257,GMS,staff,0,7,0,7
20210125141257,HHS,staff,1,22,0,21
20210125141257,HES,staff,0,15,0,15
20210125141257,HMS-FWA,staff,0,17,0,17
