datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201104121911,HMS-FWA,students,3,32,0,29
20201104121911,NGES,students,3,9,0,6
20201104121911,GES,students,4,12,0,8
20201104121911,GMS,students,1,19,0,18
20201104121911,HHS,students,6,33,0,27
20201104121911,HES,students,3,8,0,5
20201104121911,NGES,staff,1,4,0,3
20201104121911,GES,staff,2,8,0,6
20201104121911,GMS,staff,0,4,0,4
20201104121911,HHS,staff,3,10,0,7
20201104121911,HES,staff,0,6,0,6
20201104121911,HMS-FWA,staff,3,13,0,10
