datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210108141947,HHS,students,1,65,0,64
20210108141947,HES,students,1,23,0,22
20210108141947,HMS-FWA,students,3,51,0,48
20210108141947,NGES,students,2,21,0,19
20210108141947,GES,students,1,23,0,22
20210108141947,GMS,students,3,32,0,29
20210108141947,GES,staff,1,13,0,12
20210108141947,GMS,staff,0,7,0,7
20210108141947,HHS,staff,0,21,0,21
20210108141947,HES,staff,1,15,0,14
20210108141947,HMS-FWA,staff,0,17,0,17
20210108141947,NGES,staff,3,14,0,11
