datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210318201951,HMS-FWA,students,0,60,0,60
20210318201951,NGES,students,0,22,0,22
20210318201951,GES,students,0,40,0,40
20210318201951,GMS,students,1,45,0,44
20210318201951,HHS,students,2,84,0,82
20210318201951,HES,students,0,29,0,29
20210318201951,GES,staff,1,18,0,17
20210318201951,GMS,staff,0,10,0,10
20210318201951,HHS,staff,0,22,0,22
20210318201951,HES,staff,0,17,0,17
20210318201951,HMS-FWA,staff,0,19,0,19
20210318201951,NGES,staff,0,14,0,14
