datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210909160002,HHS,students,8,9,0,1
20210909160002,HES,students,2,2,0,0
20210909160002,HMS-FWA,students,6,7,0,1
20210909160002,NGES,students,4,4,0,0
20210909160002,GES,students,0,0,0,0
20210909160002,GMS,students,3,3,0,0
20210909160002,GES,staff,0,2,0,2
20210909160002,GMS,staff,0,0,0,0
20210909160002,HHS,staff,1,1,0,0
20210909160002,HES,staff,0,0,0,0
20210909160002,HMS-FWA,staff,0,0,0,0
20210909160002,NGES,staff,0,0,0,0
