datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210219130524,GES,staff,0,17,0,17
20210219130524,GMS,staff,0,10,0,10
20210219130524,HHS,staff,0,22,0,22
20210219130524,HES,staff,0,15,0,15
20210219130524,HMS-FWA,staff,0,19,0,19
20210219130524,NGES,staff,0,14,0,14
20210219130524,NGES,students,0,21,0,21
20210219130524,GES,students,4,35,0,31
20210219130524,GMS,students,2,39,0,37
20210219130524,HHS,students,1,81,0,80
20210219130524,HES,students,1,28,0,27
20210219130524,HMS-FWA,students,0,60,0,60
