datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210312121207,GES,students,1,40,0,39
20210312121207,GMS,students,2,45,0,43
20210312121207,HHS,students,2,84,0,82
20210312121207,HES,students,0,29,0,29
20210312121207,HMS-FWA,students,0,60,0,60
20210312121207,NGES,students,1,22,0,21
20210312121207,HHS,staff,0,22,0,22
20210312121207,HES,staff,0,17,0,17
20210312121207,HMS-FWA,staff,0,19,0,19
20210312121207,NGES,staff,0,14,0,14
20210312121207,GES,staff,0,17,0,17
20210312121207,GMS,staff,0,10,0,10
