datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210917100001,HHS,students,9,14,0,5
20210917100001,HES,students,2,4,0,2
20210917100001,HMS-FWA,students,17,22,0,5
20210917100001,NGES,students,7,9,0,2
20210917100001,GES,students,3,3,0,0
20210917100001,GMS,students,13,14,0,1
20210917100001,GES,staff,2,4,0,2
20210917100001,GMS,staff,0,0,0,0
20210917100001,HHS,staff,0,1,0,1
20210917100001,HES,staff,0,0,0,0
20210917100001,HMS-FWA,staff,2,2,0,0
20210917100001,NGES,staff,0,0,0,0
