datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210204132759,NGES,students,0,21,0,21
20210204132759,GES,students,5,32,0,27
20210204132759,GMS,students,2,37,0,35
20210204132759,HHS,students,2,79,0,77
20210204132759,HES,students,1,25,0,24
20210204132759,HMS-FWA,students,2,55,0,53
20210204132759,HHS,staff,0,22,0,22
20210204132759,HES,staff,0,15,0,15
20210204132759,HMS-FWA,staff,1,18,0,17
20210204132759,NGES,staff,0,14,0,14
20210204132759,GES,staff,1,17,0,16
20210204132759,GMS,staff,1,8,0,7
