datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201027160433,HHS,students,5,27,3,22
20201027160433,HES,students,0,5,4,5
20201027160433,HMS-FWA,students,1,28,2,27
20201027160433,NGES,students,1,6,0,5
20201027160433,GES,students,2,9,1,7
20201027160433,GMS,students,1,18,1,17
20201027160433,GMS,staff,0,4,0,4
20201027160433,HHS,staff,1,7,0,6
20201027160433,HES,staff,1,6,0,5
20201027160433,HMS-FWA,staff,1,10,0,9
20201027160433,NGES,staff,2,4,0,2
20201027160433,GES,staff,4,8,0,4
