datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210127140748,HHS,staff,1,22,0,21
20210127140748,HES,staff,0,15,0,15
20210127140748,HMS-FWA,staff,1,18,0,17
20210127140748,NGES,staff,0,14,0,14
20210127140748,GES,staff,1,16,0,15
20210127140748,GMS,staff,0,7,0,7
20210127140748,HMS-FWA,students,1,53,0,52
20210127140748,NGES,students,0,21,0,21
20210127140748,GES,students,1,27,0,26
20210127140748,GMS,students,0,35,0,35
20210127140748,HHS,students,2,75,0,73
20210127140748,HES,students,1,24,0,23
