datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210914160002,GES,students,2,2,0,0
20210914160002,GMS,students,8,9,0,1
20210914160002,HHS,students,9,12,0,3
20210914160002,HES,students,2,3,0,1
20210914160002,HMS-FWA,students,15,18,0,3
20210914160002,NGES,students,5,7,0,2
20210914160002,HHS,staff,1,1,0,0
20210914160002,HES,staff,0,0,0,0
20210914160002,HMS-FWA,staff,0,0,0,0
20210914160002,NGES,staff,0,0,0,0
20210914160002,GES,staff,1,3,0,2
20210914160002,GMS,staff,0,0,0,0
