datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201216155552,GMS,students,1,27,0,26
20201216155552,HHS,students,5,59,0,54
20201216155552,HES,students,0,20,0,20
20201216155552,HMS-FWA,students,6,47,0,41
20201216155552,NGES,students,2,19,0,17
20201216155552,GES,students,1,22,0,21
20201216155552,HES,staff,0,12,0,12
20201216155552,HMS-FWA,staff,0,17,0,17
20201216155552,NGES,staff,2,11,0,9
20201216155552,GES,staff,0,12,0,12
20201216155552,GMS,staff,0,6,0,6
20201216155552,HHS,staff,1,20,0,19
