datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210421180002,NGES,staff,0,14,0,14
20210421180002,GES,staff,0,18,0,18
20210421180002,GMS,staff,0,10,0,10
20210421180002,HHS,staff,0,23,0,23
20210421180002,HES,staff,0,18,0,18
20210421180002,HMS-FWA,staff,0,19,0,19
20210421180002,GMS,students,0,46,0,46
20210421180002,HHS,students,0,93,0,93
20210421180002,HES,students,1,30,0,29
20210421180002,HMS-FWA,students,0,60,0,60
20210421180002,NGES,students,1,26,0,25
20210421180002,GES,students,0,40,0,40
