datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201027114054,HHS,staff,1,7,0,6
20201027114054,HES,staff,1,6,0,5
20201027114054,HMS-FWA,staff,1,10,0,9
20201027114054,NGES,staff,2,4,0,2
20201027114054,GES,staff,2,6,0,4
20201027114054,GMS,staff,0,4,0,4
20201027114054,HHS,students,5,27,3,22
20201027114054,HES,students,0,5,2,5
20201027114054,HMS-FWA,students,1,28,1,27
20201027114054,NGES,students,1,6,0,5
20201027114054,GES,students,1,8,1,7
20201027114054,GMS,students,1,18,1,17
