datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201116140833,HHS,staff,5,17,0,12
20201116140833,HES,staff,3,12,0,9
20201116140833,HMS-FWA,staff,2,15,0,13
20201116140833,NGES,staff,0,5,0,5
20201116140833,GES,staff,1,11,0,10
20201116140833,GMS,staff,0,4,0,4
20201116140833,HHS,students,4,45,0,41
20201116140833,HES,students,2,14,0,12
20201116140833,HMS-FWA,students,2,36,0,34
20201116140833,NGES,students,2,16,0,14
20201116140833,GES,students,4,18,0,14
20201116140833,GMS,students,0,20,0,20
