datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210304121623,HHS,students,1,82,0,81
20210304121623,HES,students,1,29,0,28
20210304121623,HMS-FWA,students,0,60,0,60
20210304121623,NGES,students,1,22,0,21
20210304121623,GES,students,2,39,0,37
20210304121623,GMS,students,2,43,0,41
20210304121623,HHS,staff,0,22,0,22
20210304121623,HES,staff,2,17,0,15
20210304121623,HMS-FWA,staff,0,19,0,19
20210304121623,NGES,staff,0,14,0,14
20210304121623,GES,staff,0,17,0,17
20210304121623,GMS,staff,0,10,0,10
