datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210220090011,GMS,students,2,39,0,37
20210220090011,HHS,students,1,81,0,80
20210220090011,HES,students,1,28,0,27
20210220090011,HMS-FWA,students,0,60,0,60
20210220090011,NGES,students,0,21,0,21
20210220090011,GES,students,4,35,0,31
20210220090011,HHS,staff,0,22,0,22
20210220090011,HES,staff,0,15,0,15
20210220090011,HMS-FWA,staff,0,19,0,19
20210220090011,NGES,staff,0,14,0,14
20210220090011,GES,staff,0,17,0,17
20210220090011,GMS,staff,0,10,0,10
