datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210226080018,GES,students,5,37,0,32
20210226080018,GMS,students,2,40,0,38
20210226080018,HHS,students,1,82,0,81
20210226080018,HES,students,0,28,0,28
20210226080018,HMS-FWA,students,0,60,0,60
20210226080018,NGES,students,0,21,0,21
20210226080018,GES,staff,0,17,0,17
20210226080018,GMS,staff,0,10,0,10
20210226080018,HHS,staff,0,22,0,22
20210226080018,HES,staff,0,15,0,15
20210226080018,HMS-FWA,staff,0,19,0,19
20210226080018,NGES,staff,0,14,0,14
