datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210120160318,HHS,students,4,73,0,69
20210120160318,HES,students,0,23,0,23
20210120160318,HMS-FWA,students,1,52,0,51
20210120160318,NGES,students,0,21,0,21
20210120160318,GES,students,1,26,0,25
20210120160318,GMS,students,3,35,0,32
20210120160318,GMS,staff,0,7,0,7
20210120160318,HHS,staff,1,22,0,21
20210120160318,HES,staff,0,15,0,15
20210120160318,HMS-FWA,staff,0,17,0,17
20210120160318,NGES,staff,0,14,0,14
20210120160318,GES,staff,3,16,0,13
