datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201008132819,GES,students,2,6,1,4
20201008132819,GMS,students,2,13,0,11
20201008132819,HHS,students,2,16,2,14
20201008132819,HES,students,0,4,2,4
20201008132819,HMS-FWA,students,1,24,0,23
20201008132819,NGES,students,1,4,0,3
20201008132819,GMS,staff,1,4,0,3
20201008132819,HHS,staff,0,2,0,2
20201008132819,HES,staff,2,3,0,1
20201008132819,HMS-FWA,staff,1,5,0,4
20201008132819,NGES,staff,0,2,0,2
20201008132819,GES,staff,2,4,0,2
