datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20201116170606,HES,students,1,14,0,13
20201116170606,HMS-FWA,students,1,36,0,35
20201116170606,NGES,students,2,16,0,14
20201116170606,GES,students,4,18,0,14
20201116170606,GMS,students,0,20,0,20
20201116170606,HHS,students,4,46,0,42
20201116170606,GMS,staff,0,4,0,4
20201116170606,HHS,staff,5,17,0,12
20201116170606,HES,staff,3,12,0,9
20201116170606,HMS-FWA,staff,2,15,0,13
20201116170606,NGES,staff,0,5,0,5
20201116170606,GES,staff,1,11,0,10
