datetime,school,category,active_cases,total_positive_cases,probable_cases,resolved
20210305154755,HMS-FWA,students,0,60,0,60
20210305154755,NGES,students,1,22,0,21
20210305154755,GES,students,3,40,0,37
20210305154755,GMS,students,2,43,0,41
20210305154755,HHS,students,0,82,0,82
20210305154755,HES,students,0,29,0,29
20210305154755,GES,staff,0,17,0,17
20210305154755,GMS,staff,0,10,0,10
20210305154755,HHS,staff,0,22,0,22
20210305154755,HES,staff,2,17,0,15
20210305154755,HMS-FWA,staff,0,19,0,19
20210305154755,NGES,staff,0,14,0,14
